#{"t_start": 1733223098.3754249, "env_id": "None"}
r,l,t
-6522985.300441,9000,4221.559385
-5862996.313822,9000,4226.766216
-5695684.303269,9000,4231.969846
-5785161.534396,9000,4237.173386
-4891511.017312,9000,4242.384127
-5754790.872124,9000,4247.587452
-5697210.148194,9000,4252.797539
-5765448.86548,9000,4257.992871
-5878951.405361,9000,4263.189119
-5938454.529388,9000,4384.767377
-5778100.182063,9000,4390.004628
-5280139.515961,9000,4395.239594
-5327218.661192,9000,4400.457721
-5523286.562072,9000,4405.66907
-4979068.528168,9000,4410.893771
-6262815.751512,9000,4416.10376
-5053602.625002,9000,4421.319685
-5178405.490025,9000,4426.524159
-5381552.602143,9000,4431.737201
-5260863.926388,9000,4436.933312
-5832786.49066,9000,4442.140626
-5753097.32418,9000,4447.334507
-6425089.031701,9000,4452.529586
-5875466.331925,9000,4457.738235
-4889803.299522,9000,4462.937256
-5979376.048129,9000,4468.144089
-5095402.990719,9000,4473.342719
-5277492.922192,9000,4478.553159
-5957165.321694,9000,4483.769173
-5348436.401338,9000,4597.80905
-5363454.986578,9000,4603.008821
-5833782.120483,9000,4608.210231
-5609662.942138,9000,4613.415725
-4884458.042005,9000,4618.617728
-5808108.600572,9000,4623.814667
-4879833.947181,9000,4628.987226
-4846046.646457,9000,4634.172303
-5671070.013799,9000,4639.38017
-5515865.074619,9000,4644.5871
-5672689.45797,9000,4649.7773
-5351292.570035,9000,4654.970687
-5369533.557877,9000,4660.183918
-5531356.340722,9000,4665.404107
-5547216.513584,9000,4670.609463
-5979300.189921,9000,4675.821792
-5572317.587025,9000,4681.042379
-5361045.565964,9000,4686.245652
-5202386.239916,9000,4691.447452
-5947034.101901,9000,4696.653627
-4864740.936699,9000,4810.675419
-5533450.928008,9000,4815.874419
-5388698.552779,9000,4821.074797
-5179452.735122,9000,4826.276994
-5426555.339821,9000,4831.479688
-6882635.508849,9000,4836.684324
-5766642.752148,9000,4841.890353
-5612142.178884,9000,4847.097562
-5871169.150514,9000,4852.297801
-5347913.075676,9000,4857.492995
-5568043.13386,9000,4862.671383
-5619549.869951,9000,4867.857302
-5935954.270698,9000,4873.052705
-5085451.251625,9000,4878.245967
-5762643.305248,9000,4883.440431
-5328054.507474,9000,4888.652041
-6231702.689452,9000,4893.848527
-6072595.467874,9000,4899.034856
-5276561.796102,9000,4904.217623
-6118961.150885,9000,4909.408088
-5063715.546469,9000,5023.449092
-5631123.515322,9000,5028.678522
-5587678.546489,9000,5033.900003
-4859310.400085,9000,5039.116342
-5255279.116867,9000,5044.331776
-5515270.786347,9000,5049.53983
-4936021.291955,9000,5054.759063
-4908478.98519,9000,5059.983472
-5397325.533811,9000,5065.203839
-5559190.782976,9000,5070.421068
-5327154.112851,9000,5075.63916
-5113370.796715,9000,5080.847473
-5785207.012101,9000,5086.057011
-5990625.960885,9000,5091.2682
-5321098.266019,9000,5096.479911
-5868448.444114,9000,5101.689843
-5281856.472792,9000,5106.886937
-5451259.428659,9000,5112.084484
-5060001.115033,9000,5117.292176
-5007959.894098,9000,5122.485801
-4042517.21807,9000,5236.725823
-4425887.129072,9000,5241.91171
-5341797.204461,9000,5247.088657
-5034795.052166,9000,5252.287303
-4965943.927685,9000,5257.48483
-5440509.139316,9000,5262.674525
-5700912.137017,9000,5267.865786
-5293120.796616,9000,5273.061844
-5646684.736111,9000,5278.259214
-4606659.614329,9000,5283.453399
-5652706.604258,9000,5288.644952
-5501425.192983,9000,5293.844406
-5328566.206598,9000,5299.039232
-4887462.967971,9000,5304.232129
-5238967.182269,9000,5309.432229
-4762929.365876,9000,5314.633373
-6472805.356035,9000,5319.833278
-5689044.474481,9000,5325.056134
-5222813.510914,9000,5330.27086
-4768559.506633,9000,5335.476416
-4865118.903988,9000,5449.484529
-5566307.390873,9000,5454.677065
-5071781.231821,9000,5459.875354
-4476237.241781,9000,5465.070211
-5565160.369002,9000,5470.262405
-5236834.081878,9000,5475.465945
-5782706.590366,9000,5480.681074
-5622966.615078,9000,5485.888161
-5918646.020008,9000,5491.087631
-5809197.908658,9000,5496.285664
-5418529.563568,9000,5501.473271
-5360582.303493,9000,5506.662484
-5184698.917723,9000,5511.84471
-5016841.220864,9000,5517.039863
-4950792.792331,9000,5522.252184
-5855206.11208,9000,5527.460051
-5507501.166291,9000,5532.660069
-4706758.83454,9000,5537.868373
-5661313.183238,9000,5543.061509
-4933155.60466,9000,5548.242435
-5348514.380635,9000,5662.175277
-5186212.280624,9000,5667.379143
-5345422.02194,9000,5672.58633
-5032886.396359,9000,5677.802056
-6274842.780942,9000,5683.029578
-5614037.547808,9000,5688.265778
-4799462.380661,9000,5693.475109
-5756481.541118,9000,5698.712359
-5073275.312886,9000,5703.944957
-4564949.346925,9000,5709.173064
-5310157.659064,9000,5714.404894
-5359699.973056,9000,5719.637213
-6155144.931777,9000,5724.85042
-5015450.081207,9000,5730.057334
-5823902.379845,9000,5735.274393
-5438037.19644,9000,5740.478697
-4641978.154405,9000,5745.685073
