#{"t_start": 1733223098.3756237, "env_id": "None"}
r,l,t
-3675969.158252,9000,5308.986189
-4246097.03005,9000,5314.702695
-3806013.148724,9000,5436.605829
-3953595.032989,9000,5442.312427
-4808112.408341,9000,5448.030741
-3888718.814934,9000,5453.743173
-4022433.635108,9000,5459.459718
-3727836.784295,9000,5465.187964
-3878155.367519,9000,5470.929173
-4599707.775867,9000,5476.658815
-4327462.236763,9000,5482.365774
-3937397.228083,9000,5488.085072
-4713675.022823,9000,5493.792973
-4001368.017826,9000,5499.496884
-4247148.446634,9000,5505.207951
-3921741.009809,9000,5510.918227
-4313034.236023,9000,5516.622936
-4446963.8225,9000,5522.34323
-4354123.181832,9000,5528.042949
-3820950.920769,9000,5533.752305
-4127589.326366,9000,5539.44667
-3940960.605224,9000,5545.141731
-3898951.656995,9000,5667.137313
-3420198.966618,9000,5672.853615
-4005019.168898,9000,5678.576366
-4240023.49285,9000,5684.324432
-4244948.551175,9000,5690.050743
-4562146.901757,9000,5695.777201
-4054586.217899,9000,5701.504142
-4030575.2543,9000,5707.23106
-5094835.530279,9000,5712.955411
-3751758.050522,9000,5718.690459
-4345721.670959,9000,5724.417563
-4373855.562552,9000,5730.155103
-4683426.268955,9000,5735.88743
-4212320.266004,9000,5741.593074
-3816653.692684,9000,5747.315398
