         388408497 function calls (387113178 primitive calls) in 354.312 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\naming.py:27(to_snake_case)
     1731    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:108(composite_device_name)
     1209    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\core\converter.py:164(as_tuple)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\type_spec.py:242(<lambda>)
      202    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:153(__init__)
        3    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       39    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:110(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\trainer.py:20(__init__)
     1204    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\concrete_function.py:1749(__del__)
      400    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\trainer.py:871(potentially_ragged_concat)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\pathlib.py:1336(unlink)
   4374/3    0.032    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\auto_control_deps.py:606(_get_resource_inputs)
      262    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_OperationDevice}
      844    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\numpy\core\_dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 {built-in method nt.unlink}
       67    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\core.py:425(__init__)
      167    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\_weakrefset.py:53(_commit_removals)
       42    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:4205(get_local_results_or_value_container)
       75    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\io_utils.py:41(is_interactive_logging_enabled)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\preprocessing\image.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\math_grad.py:1348(_ShapesFullySpecifiedAndEqual)
   6516/8    0.004    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:162(<genexpr>)
       32    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\impl\api.py:624(do_not_convert)
      423    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:706(_get_default_replica_mode)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
     1205    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\monitoring.py:483(__init__)
     1660    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:182(__exit__)
     1236    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\variable_scope.py:1142(use_resource)
     1968    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:36(unwrapped)
     1604    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4449(_inputs)
      325    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:52(__eq__)
       29    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1360(get_c_function)
     1288    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:619(handle)
      145    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:5772(_restore_name_scope)
     1267    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\default_types.py:678(__init__)
      248    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3447(get_name_scope)
      403    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
       34    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:1485(_open_name_scope)
     35/7    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:610(weights)
     1461    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:1419(<genexpr>)
       66    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\common\variables.py:578(is_int_dtype)
       16    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\data_structures.py:541(_update_snapshot)
       12    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:4015(colocate_vars_with)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\shutil.py:619(_rmtree_unsafe)
       14    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\cond_v2.py:704(_make_indexed_slices_indices_types_match)
      401    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4648(<lambda>)
     1731    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:104(with_none_control_dependencies)
      834    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:1261(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\naming.py:8(auto_name)
       25    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\layer_utils.py:114(invalidate_all)
       12    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\zipfile\__init__.py:1200(write)
      350    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\callbacks\callback.py:121(on_train_batch_begin)
    126/6    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\core.py:53(_convert_to_tensor)
     1206    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\monitoring.py:316(__init__)
       72    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\__init__.py:179(sub)
      836    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\type_spec.py:162(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\traceback_utils.py:129(inject_argument_info_in_traceback)
     1604    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\from_tensors_op.py:41(element_spec)
     1784    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\profiler\trace.py:83(__enter__)
     1283    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:2119(<lambda>)
     1660    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:176(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1644(_fill_cache)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3636(grad_wrapper)
      132    0.000    0.000    0.000    0.000 <frozen ntpath>:179(splitroot)
       16    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3982(__enter__)
  158/119    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\data_structures.py:812(__getattribute__)
       22    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\common\variables.py:183(_validate_shape)
     1611    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:92(naming_scope)
     1203    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\range_op.py:68(element_spec)
      153    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3790(_push_control_dependencies_controller)
      680    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\composite_tensor_gradient.py:173(replace_flat_tensors_for_gradients)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
      116    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\math_ops.py:2053(_has_fully_defined_shape)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1136(config)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
     1240    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:64(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\cond_v2.py:771(_pack_sequence_as)
      803    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\callbacks\callback.py:73(set_model)
     1731    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:96(context_graph)
     1008    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       32    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:130(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:1471(get_config)
      149    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\namex\export.py:36(__init__)
     1376    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\operation.py:306(_setattr_hook)
      347    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:122(tensor_id)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
      140    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\cond_v2.py:195(_is_op_stateful)
      108    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\auto_control_deps.py:430(<genexpr>)
      401    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       28    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\control_flow_util.py:69(GraphOrParentsInXlaContext)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
       15    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:1409(_get_call_context)
        4    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
     1203    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\flat_map_op.py:52(element_spec)
      2/1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\models\model.py:138(__new__)
     1203    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\concatenate_op.py:61(element_spec)
      184    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:940(_device_string)
     1660    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:179(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\models\functional.py:98(__new__)
      803    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\trainers\data_adapters\array_data_adapter.py:79(<genexpr>)
     1203    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\zip_op.py:60(element_spec)
      536    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
   6383/3    0.032    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\auto_control_deps_utils.py:85(get_read_write_resource_inputs)
       64    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\_weakrefset.py:85(add)
      153    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3780(add_op)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\data_structures.py:791(__init__)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       53    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\metrics\metric.py:230(__setattr__)
       24    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\optimizers\base_optimizer.py:178(_get_variable_index)
       32    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\variable_scope.py:2719(variable_creator_scope)
       39    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:113(__exit__)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\dtype_policies\__init__.py:21(serialize)
